pose_0_x,pose_0_y,pose_0_z,pose_1_x,pose_1_y,pose_1_z,pose_2_x,pose_2_y,pose_2_z,pose_3_x,pose_3_y,pose_3_z,pose_4_x,pose_4_y,pose_4_z,pose_5_x,pose_5_y,pose_5_z,pose_6_x,pose_6_y,pose_6_z,pose_7_x,pose_7_y,pose_7_z,pose_8_x,pose_8_y,pose_8_z,pose_9_x,pose_9_y,pose_9_z,pose_10_x,pose_10_y,pose_10_z,pose_11_x,pose_11_y,pose_11_z,pose_12_x,pose_12_y,pose_12_z,pose_13_x,pose_13_y,pose_13_z,pose_14_x,pose_14_y,pose_14_z,pose_15_x,pose_15_y,pose_15_z,pose_16_x,pose_16_y,pose_16_z,pose_17_x,pose_17_y,pose_17_z,pose_18_x,pose_18_y,pose_18_z,pose_19_x,pose_19_y,pose_19_z,pose_20_x,pose_20_y,pose_20_z,pose_21_x,pose_21_y,pose_21_z,pose_22_x,pose_22_y,pose_22_z,pose_23_x,pose_23_y,pose_23_z,pose_24_x,pose_24_y,pose_24_z,pose_25_x,pose_25_y,pose_25_z,pose_26_x,pose_26_y,pose_26_z,pose_27_x,pose_27_y,pose_27_z,pose_28_x,pose_28_y,pose_28_z,pose_29_x,pose_29_y,pose_29_z,pose_30_x,pose_30_y,pose_30_z,pose_31_x,pose_31_y,pose_31_z,pose_32_x,pose_32_y,pose_32_z
0.01412,0.58843,-0.38056,0.02469,0.61487,-0.36875,0.02686,0.61381,-0.3567,0.02627,0.61442,-0.36055,0.00098,0.62193,-0.39264,0.00226,0.61944,-0.40636,0.00738,0.60685,-0.38509,0.05658,0.61735,-0.24551,-0.08642,0.55413,-0.29637,0.04058,0.58375,-0.32142,0.00448,0.54468,-0.36341,0.13028,0.45925,-0.08212,-0.14627,0.48764,-0.14974,0.15179,0.25802,-0.05921,-0.17676,0.18109,-0.18074,0.1896,0.03009,-0.05754,-0.18249,-0.03845,-0.2177,0.19104,-0.01451,-0.04717,-0.16486,-0.08078,-0.26203,0.16703,-0.02712,-0.07048,-0.12565,-0.06187,-0.27752,0.18674,-0.00333,-0.06516,-0.16687,-0.0425,-0.2331,0.08723,0.00172,0.06573,-0.08462,0.00238,-0.06453,0.06378,-0.3859,0.12587,-0.01096,-0.32424,-0.08078,-0.00502,-0.61509,0.36581,-0.06492,-0.69754,0.07278,-0.03051,-0.64109,0.39554,-0.06708,-0.72839,0.04884,0.00898,-0.69106,0.37419,-0.00287,-0.7549,-0.05451
0.01511,0.58892,-0.36843,0.02535,0.61524,-0.35527,0.02756,0.61422,-0.34352,0.02689,0.61466,-0.34712,0.00145,0.62245,-0.37946,0.00269,0.62001,-0.39268,0.00791,0.60742,-0.37181,0.05661,0.61748,-0.22798,-0.08675,0.55546,-0.28192,0.04082,0.58412,-0.30862,0.00466,0.54555,-0.35046,0.12871,0.46124,-0.06635,-0.14715,0.48808,-0.13775,0.15037,0.26059,-0.03592,-0.17698,0.18116,-0.17016,0.18955,0.03375,-0.04074,-0.1781,-0.03962,-0.21331,0.19102,-0.01114,-0.03065,-0.15849,-0.08263,-0.25835,0.16619,-0.0249,-0.05422,-0.11822,-0.06369,-0.27269,0.18613,-4e-05,-0.04837,-0.16178,-0.04379,-0.22776,0.08722,0.00119,0.06643,-0.0846,0.00281,-0.06499,0.08507,-0.40726,0.07906,-0.01158,-0.32014,-0.08622,-0.00326,-0.60787,0.36043,-0.06566,-0.68597,0.07295,-0.02954,-0.63034,0.39095,-0.06777,-0.71687,0.04929,0.01084,-0.68492,0.36559,-0.00136,-0.74596,-0.04963
0.01234,0.59064,-0.37023,0.02316,0.6165,-0.35683,0.02527,0.61541,-0.34501,0.02443,0.61567,-0.34855,-0.00136,0.62385,-0.38023,-0.00016,0.62152,-0.39347,0.00516,0.609,-0.37259,0.05563,0.61718,-0.22837,-0.08908,0.55675,-0.28208,0.0379,0.5851,-0.31063,0.00164,0.54744,-0.35182,0.12745,0.46181,-0.07031,-0.14925,0.48813,-0.13795,0.14631,0.26066,-0.03874,-0.17719,0.18108,-0.1703,0.17408,0.03289,-0.04263,-0.17342,-0.0395,-0.21784,0.17048,-0.01204,-0.03227,-0.15201,-0.08245,-0.2643,0.14848,-0.02606,-0.05592,-0.1102,-0.06336,-0.27724,0.17055,-0.00102,-0.05019,-0.15641,-0.04363,-0.23183,0.08723,0.00113,0.06634,-0.08469,0.00285,-0.06494,0.09195,-0.40586,0.07658,-0.01517,-0.31731,-0.08023,0.0014,-0.59495,0.35908,-0.06431,-0.6728,0.10556,-0.02517,-0.61658,0.39177,-0.06509,-0.70277,0.0847,0.0181,-0.67079,0.37301,-0.00051,-0.73307,-0.01196
0.01376,0.60123,-0.34551,0.02403,0.6273,-0.33302,0.02587,0.6262,-0.32097,0.02515,0.6266,-0.32528,-0.00052,0.63608,-0.35649,0.00028,0.63307,-0.3694,0.00576,0.6202,-0.34903,0.05555,0.62828,-0.21118,-0.08864,0.56781,-0.26371,0.03848,0.59674,-0.28759,0.00253,0.55817,-0.32753,0.12758,0.47006,-0.06036,-0.1493,0.49585,-0.13262,0.14732,0.26564,-0.01824,-0.17995,0.18267,-0.16918,0.17236,0.03282,0.00463,-0.16347,-0.04158,-0.21349,0.16676,-0.01224,0.01952,-0.13917,-0.08416,-0.26238,0.14475,-0.02651,-0.00296,-0.0941,-0.06515,-0.27152,0.16895,-0.00106,-0.00077,-0.14617,-0.04543,-0.2261,0.08723,0.00114,0.06638,-0.0847,0.00278,-0.06495,0.09533,-0.40555,0.08953,-0.01824,-0.32026,-0.05016,0.00922,-0.59861,0.35798,-0.0635,-0.67313,0.15433,-0.01728,-0.62194,0.38953,-0.06434,-0.70319,0.13359,0.03526,-0.66952,0.37345,-0.00234,-0.73537,0.0519
0.0167,0.60618,-0.34368,0.02689,0.63261,-0.33114,0.02829,0.63143,-0.31921,0.02765,0.63175,-0.32339,0.00228,0.64114,-0.35497,0.00274,0.63812,-0.3679,0.00854,0.62523,-0.34762,0.05569,0.63363,-0.21031,-0.08741,0.57296,-0.26343,0.03996,0.60145,-0.28623,0.00436,0.56268,-0.32652,0.12766,0.47668,-0.05294,-0.14883,0.49778,-0.13262,0.14642,0.27231,-0.00695,-0.18054,0.18322,-0.16713,0.16279,0.04261,0.00665,-0.15473,-0.04144,-0.20619,0.15247,-0.00153,0.01969,-0.12644,-0.08362,-0.25684,0.13461,-0.01276,-0.00301,-0.0805,-0.06228,-0.26318,0.15976,0.01095,0.00069,-0.13624,-0.04471,-0.21725,0.08731,0.00125,0.06641,-0.08486,0.00256,-0.06494,0.10023,-0.40466,0.09929,-0.02405,-0.32239,-0.02801,0.03741,-0.60213,0.37125,-0.0639,-0.67263,0.19452,0.01366,-0.62625,0.40379,-0.06487,-0.70254,0.17561,0.06379,-0.67458,0.38786,-0.00549,-0.73511,0.09449
0.01815,0.6064,-0.34067,0.02868,0.63259,-0.32739,0.02998,0.63149,-0.31562,0.02926,0.63162,-0.31944,0.00394,0.64074,-0.35046,0.00424,0.63791,-0.36331,0.01022,0.6251,-0.34319,0.05715,0.63307,-0.20419,-0.08657,0.57311,-0.25621,0.04135,0.60121,-0.28336,0.00534,0.56287,-0.32309,0.12875,0.47797,-0.04519,-0.14937,0.49769,-0.12354,0.14803,0.27598,-0.00091,-0.17932,0.18328,-0.14779,0.159,0.05483,-0.0012,-0.14623,-0.0412,-0.18505,0.1459,0.01167,0.0099,-0.11669,-0.08353,-0.23325,0.12755,0.00305,-0.01309,-0.07258,-0.06095,-0.24123,0.15488,0.02421,-0.00768,-0.12755,-0.04403,-0.19577,0.08907,0.00148,0.06569,-0.0868,0.00205,-0.06394,0.10782,-0.40128,0.07777,-0.03286,-0.32172,-0.0292,0.07383,-0.58714,0.37114,-0.06109,-0.6512,0.21452,0.05257,-0.61038,0.40647,-0.06083,-0.6791,0.19913,0.08847,-0.66758,0.39341,-0.0067,-0.71802,0.12475
0.02165,0.60579,-0.33478,0.03222,0.63176,-0.32175,0.03317,0.63066,-0.30991,0.03256,0.6308,-0.31405,0.00762,0.63988,-0.34468,0.00761,0.63711,-0.35765,0.01391,0.62429,-0.33762,0.05883,0.63292,-0.20018,-0.0834,0.57305,-0.25186,0.04473,0.60089,-0.27807,0.00872,0.56265,-0.3176,0.13114,0.47941,-0.04086,-0.14806,0.49883,-0.12118,0.14921,0.27605,0.00459,-0.17373,0.18636,-0.14699,0.16369,0.05455,0.00769,-0.13155,-0.0349,-0.18414,0.15263,0.01013,0.0183,-0.10093,-0.07836,-0.23253,0.1329,0.0007,-0.00503,-0.05511,-0.0534,-0.24142,0.15951,0.0234,0.00106,-0.11209,-0.03736,-0.19522,0.08942,0.00163,0.06527,-0.08723,0.00179,-0.06347,0.11253,-0.40101,0.08864,-0.03422,-0.3217,-0.01228,0.09911,-0.61549,0.3684,-0.05902,-0.64213,0.23415,0.08047,-0.64446,0.40225,-0.05847,-0.66933,0.21755,0.13403,-0.69401,0.38832,-0.00918,-0.70689,0.14783
0.02173,0.60858,-0.31232,0.03239,0.63423,-0.30055,0.03332,0.63326,-0.28845,0.03274,0.63343,-0.29321,0.00795,0.64356,-0.32277,0.00782,0.64055,-0.33545,0.01415,0.62759,-0.3158,0.05886,0.63705,-0.18423,-0.08165,0.58077,-0.23279,0.04482,0.60526,-0.25681,0.00896,0.56726,-0.29488,0.13131,0.48132,-0.03781,-0.14781,0.51001,-0.10769,0.14978,0.27562,0.00838,-0.17205,0.19529,-0.14287,0.16662,0.04541,0.03485,-0.12133,-0.03254,-0.17844,0.157,-0.00162,0.04844,-0.08911,-0.07695,-0.22656,0.13616,-0.01431,0.0256,-0.04169,-0.05288,-0.23514,0.16232,0.01373,0.02938,-0.10166,-0.03541,-0.18959,0.08942,0.00167,0.06392,-0.08723,0.00169,-0.06225,0.11491,-0.40019,0.08831,-0.03618,-0.32443,-0.01349,0.10974,-0.66172,0.32708,-0.05915,-0.64615,0.22237,0.09154,-0.69403,0.35524,-0.05891,-0.67369,0.20386,0.15673,-0.7277,0.33348,-0.01376,-0.71111,0.13688
0.02291,0.60965,-0.31499,0.03402,0.63463,-0.30237,0.03491,0.6337,-0.2903,0.03426,0.6337,-0.2949,0.0099,0.64393,-0.32436,0.00976,0.64113,-0.33724,0.01616,0.62821,-0.31751,0.06023,0.63623,-0.18531,-0.07976,0.58134,-0.23391,0.0458,0.60563,-0.2594,0.00998,0.56841,-0.29819,0.1319,0.48085,-0.03384,-0.14741,0.51066,-0.10698,0.1519,0.27523,0.02102,-0.16937,0.203,-0.13825,0.16815,0.04636,0.04646,-0.1158,-0.02092,-0.17182,0.15716,-0.0013,0.05907,-0.08172,-0.06709,-0.22014,0.13585,-0.01327,0.03615,-0.03408,-0.04058,-0.22803,0.16362,0.01454,0.0406,-0.09467,-0.0234,-0.18241,0.08946,0.00178,0.06361,-0.08729,0.00153,-0.06196,0.12206,-0.39739,0.08898,-0.03694,-0.32125,-0.00402,0.13008,-0.67047,0.32417,-0.0619,-0.63943,0.24542,0.11368,-0.70402,0.35185,-0.06182,-0.66684,0.22862,0.1811,-0.73613,0.3204,-0.02459,-0.69895,0.15472
0.02298,0.60923,-0.31924,0.03426,0.63409,-0.30664,0.03519,0.63314,-0.29457,0.03449,0.63317,-0.2991,0.01021,0.64332,-0.32818,0.01018,0.64051,-0.34113,0.01654,0.62761,-0.32126,0.06139,0.63578,-0.18926,-0.0782,0.58056,-0.23618,0.04624,0.60509,-0.26352,0.01056,0.56803,-0.30222,0.13296,0.48054,-0.03707,-0.14706,0.51002,-0.10675,0.15292,0.27359,0.01378,-0.16449,0.20369,-0.13933,0.16869,0.04617,0.03654,-0.11063,-0.01723,-0.17358,0.15892,-0.00148,0.0495,-0.07672,-0.06418,-0.22053,0.13718,-0.01337,0.02604,-0.0291,-0.0367,-0.22941,0.16402,0.01423,0.0303,-0.08885,-0.01968,-0.18467,0.08945,0.00213,0.0621,-0.0873,0.00118,-0.06058,0.12611,-0.39479,0.08021,-0.03893,-0.31606,-0.01033,0.14857,-0.68399,0.27958,-0.06502,-0.63352,0.22685,0.13353,-0.71855,0.30316,-0.06525,-0.66073,0.20906,0.20185,-0.74607,0.26005,-0.03438,-0.69291,0.1342
0.03074,0.60332,-0.32122,0.04109,0.62862,-0.30818,0.04197,0.62763,-0.29624,0.04133,0.62772,-0.30046,0.01795,0.63743,-0.32898,0.01809,0.63467,-0.34186,0.02448,0.62158,-0.32195,0.06336,0.63479,-0.19296,-0.07205,0.57846,-0.24444,0.05237,0.6015,-0.26494,0.01843,0.56373,-0.30262,0.13383,0.48018,-0.04171,-0.14366,0.50946,-0.11602,0.15906,0.27287,0.01112,-0.16178,0.20405,-0.15202,0.17637,0.04597,0.02984,-0.10627,-0.01512,-0.18011,0.16523,-0.00162,0.0427,-0.07139,-0.06138,-0.22804,0.14358,-0.01322,0.01922,-0.02355,-0.03281,-0.23574,0.17227,0.01403,0.02347,-0.08463,-0.01705,-0.19071,0.08932,0.00216,0.06179,-0.08717,0.00116,-0.06041,0.13276,-0.396,0.08047,-0.04472,-0.3149,-0.00397,0.16664,-0.7073,0.25087,-0.07567,-0.63526,0.22481,0.15238,-0.74274,0.27081,-0.07712,-0.66283,0.20555,0.22429,-0.76332,0.23215,-0.04911,-0.69536,0.14078
0.03177,0.60167,-0.32337,0.04163,0.62722,-0.31043,0.04249,0.62623,-0.29851,0.04194,0.62639,-0.30267,0.01875,0.63592,-0.3315,0.01889,0.63303,-0.34442,0.02523,0.61986,-0.32444,0.06357,0.6343,-0.19531,-0.06995,0.57782,-0.24602,0.05371,0.60095,-0.26707,0.02037,0.56257,-0.30511,0.135,0.47993,-0.05376,-0.1423,0.50915,-0.11751,0.16392,0.26897,-0.00466,-0.16082,0.20358,-0.15546,0.18098,0.03914,0.02604,-0.10288,-0.0159,-0.18121,0.16985,-0.00898,0.03863,-0.06737,-0.06178,-0.22886,0.14666,-0.02054,0.01527,-0.01973,-0.03364,-0.23603,0.17687,0.00744,0.01955,-0.08162,-0.01783,-0.1916,0.08932,0.00196,0.06027,-0.08715,0.00136,-0.05919,0.1311,-0.40202,0.06837,-0.05109,-0.31443,-0.00784,0.1713,-0.73124,0.22255,-0.08891,-0.6306,0.2186,0.15761,-0.76729,0.24165,-0.09193,-0.65753,0.19929,0.22603,-0.78789,0.20707,-0.06742,-0.69185,0.14235
0.03474,0.59461,-0.35481,0.04453,0.61961,-0.34371,0.04528,0.61855,-0.33148,0.04476,0.6186,-0.33609,0.0214,0.62759,-0.36507,0.02174,0.62492,-0.37835,0.02799,0.61163,-0.35805,0.06629,0.62753,-0.23081,-0.0678,0.56964,-0.27888,0.05715,0.594,-0.29878,0.02383,0.55565,-0.33791,0.13756,0.47722,-0.08017,-0.14136,0.50358,-0.1408,0.16888,0.26592,-0.03368,-0.15997,0.20117,-0.17599,0.18153,0.03845,-0.00163,-0.10282,-0.0162,-0.20345,0.17008,-0.01,0.01221,-0.06693,-0.06162,-0.25194,0.14662,-0.02095,-0.01133,-0.01909,-0.03221,-0.25951,0.17712,0.00675,-0.00791,-0.08108,-0.01782,-0.21416,0.0893,0.00197,0.05942,-0.08714,0.00137,-0.05853,0.13385,-0.4021,0.06133,-0.05824,-0.31147,-0.00543,0.18523,-0.73112,0.20505,-0.10394,-0.61573,0.23491,0.17266,-0.76698,0.22296,-0.10763,-0.64115,0.21738,0.24423,-0.78575,0.17733,-0.08045,-0.67471,0.16233
0.03451,0.59116,-0.36265,0.04426,0.616,-0.35154,0.04501,0.61487,-0.33932,0.04451,0.61494,-0.34402,0.02106,0.62395,-0.37376,0.02138,0.62124,-0.3871,0.02763,0.60768,-0.36685,0.06625,0.6248,-0.23858,-0.06801,0.5655,-0.28797,0.05704,0.59056,-0.30658,0.02355,0.55196,-0.34614,0.13734,0.4745,-0.08477,-0.14132,0.50135,-0.15269,0.16837,0.25913,-0.03758,-0.16018,0.19792,-0.18171,0.18159,0.02914,-0.0038,-0.10535,-0.01679,-0.20457,0.17025,-0.01946,0.01046,-0.07,-0.06191,-0.25238,0.14678,-0.03129,-0.0129,-0.02263,-0.03282,-0.26042,0.17718,-0.00261,-0.01005,-0.08405,-0.01804,-0.21539,0.08895,0.00151,0.05942,-0.08679,0.00187,-0.05853,0.13192,-0.40526,0.06421,-0.06326,-0.3082,0.01479,0.16958,-0.74251,0.21269,-0.12504,-0.59991,0.2738,0.15563,-0.77975,0.23118,-0.13029,-0.62421,0.25782,0.23188,-0.79867,0.18982,-0.09168,-0.65907,0.21131
0.03441,0.58479,-0.38441,0.0441,0.60912,-0.37331,0.04489,0.60795,-0.36095,0.04441,0.60792,-0.36558,0.02089,0.61683,-0.39448,0.02126,0.6145,-0.40853,0.02752,0.60078,-0.38783,0.06643,0.61577,-0.25962,-0.06811,0.55802,-0.30545,0.05686,0.58272,-0.32788,0.02331,0.54537,-0.36765,0.13735,0.46699,-0.09348,-0.14054,0.49424,-0.17098,0.16691,0.244,-0.05444,-0.15759,0.19008,-0.20317,0.17981,0.0154,-0.0382,-0.10719,-0.01832,-0.23482,0.16826,-0.03307,-0.02489,-0.07286,-0.06225,-0.28497,0.14587,-0.04458,-0.04934,-0.02578,-0.0332,-0.29228,0.17589,-0.01643,-0.04519,-0.0862,-0.01892,-0.24606,0.08821,0.0008,0.05938,-0.08619,0.00268,-0.05851,0.13064,-0.40479,0.0649,-0.07067,-0.29916,0.0275,0.16128,-0.7363,0.20386,-0.13845,-0.57658,0.29792,0.14662,-0.77325,0.22179,-0.14331,-0.59926,0.28346,0.22315,-0.7945,0.17524,-0.10102,-0.63265,0.23499
0.03666,0.5849,-0.3798,0.04621,0.60945,-0.36905,0.04668,0.60828,-0.35663,0.04653,0.60833,-0.36144,0.02341,0.61739,-0.3916,0.02343,0.61499,-0.40571,0.02993,0.60125,-0.38537,0.0672,0.61599,-0.25867,-0.06629,0.55839,-0.30111,0.05867,0.58302,-0.32396,0.02533,0.5456,-0.36385,0.13741,0.46702,-0.09226,-0.13926,0.4951,-0.16455,0.16685,0.24476,-0.04841,-0.15781,0.19015,-0.19817,0.19106,0.01172,-0.01148,-0.10765,-0.02385,-0.22361,0.18466,-0.03629,0.00498,-0.07527,-0.06736,-0.27128,0.164,-0.05141,-0.01981,-0.02857,-0.04145,-0.27931,0.18902,-0.02113,-0.01831,-0.08796,-0.02613,-0.23451,0.08777,7e-05,0.05932,-0.08571,0.00334,-0.05848,0.12641,-0.40541,0.06856,-0.07158,-0.29539,0.03352,0.15479,-0.73536,0.21744,-0.14316,-0.55184,0.31741,0.14032,-0.77223,0.23683,-0.14953,-0.57249,0.30383,0.21459,-0.7922,0.1967,-0.10757,-0.6058,0.27021
0.03636,0.58772,-0.36333,0.04597,0.61225,-0.35182,0.04649,0.61117,-0.33947,0.04629,0.61132,-0.34452,0.02311,0.62065,-0.37476,0.02315,0.61809,-0.3886,0.02962,0.60395,-0.36872,0.0671,0.61932,-0.24235,-0.06652,0.56085,-0.28798,0.05851,0.58581,-0.30852,0.02506,0.54844,-0.34744,0.13827,0.46698,-0.08944,-0.14092,0.49804,-0.14948,0.16852,0.24408,-0.04541,-0.16122,0.19101,-0.17607,0.20817,0.00508,-0.01092,-0.11885,-0.02399,-0.19871,0.20738,-0.04582,0.00515,-0.0898,-0.06794,-0.24189,0.18259,-0.0654,-0.0195,-0.0443,-0.04373,-0.25488,0.20532,-0.02978,-0.01767,-0.10071,-0.02668,-0.211,0.08792,-0.00107,0.05706,-0.08579,0.00426,-0.05634,0.11457,-0.40762,0.06875,-0.07541,-0.28976,0.03297,0.12739,-0.73442,0.2252,-0.15246,-0.5304,0.32753,0.11146,-0.77118,0.24504,-0.16005,-0.5497,0.31532,0.19423,-0.7972,0.20084,-0.12601,-0.58821,0.29307
0.03423,0.58697,-0.3623,0.04372,0.61151,-0.35089,0.0441,0.61041,-0.33853,0.04408,0.61055,-0.3435,0.02148,0.62007,-0.3735,0.02132,0.61755,-0.38725,0.02797,0.60345,-0.36731,0.06267,0.61871,-0.24036,-0.06919,0.56079,-0.2868,0.05538,0.58507,-0.30729,0.02236,0.54796,-0.34612,0.1335,0.46693,-0.08841,-0.14489,0.49768,-0.14892,0.16914,0.24491,-0.04484,-0.16914,0.1901,-0.17613,0.20866,0.00545,-0.01206,-0.14035,-0.02757,-0.19823,0.20663,-0.04635,0.00314,-0.115,-0.07144,-0.24098,0.18047,-0.06625,-0.02125,-0.07018,-0.04986,-0.25416,0.20488,-0.03009,-0.01894,-0.12334,-0.03161,-0.21049,0.08761,-0.00132,0.05678,-0.08539,0.0045,-0.05608,0.10844,-0.40784,0.0693,-0.07997,-0.28847,0.02817,0.11501,-0.73463,0.22969,-0.17165,-0.53088,0.30939,0.09817,-0.77175,0.24996,-0.18142,-0.55025,0.29606,0.1833,-0.80012,0.20493,-0.14493,-0.59047,0.26497
0.02713,0.58784,-0.34648,0.03676,0.61222,-0.33379,0.03711,0.61122,-0.32171,0.03732,0.61136,-0.32687,0.01501,0.62147,-0.35784,0.0147,0.61896,-0.37123,0.02125,0.60489,-0.35158,0.05435,0.61881,-0.22214,-0.07676,0.56233,-0.27528,0.047,0.58557,-0.2913,0.01404,0.54898,-0.33189,0.12392,0.46668,-0.0823,-0.1539,0.49772,-0.13996,0.16909,0.24556,-0.04222,-0.18611,0.18994,-0.17523,0.2077,0.00156,-0.00917,-0.16376,-0.03239,-0.19781,0.20537,-0.0523,0.00571,-0.13976,-0.07688,-0.24004,0.17831,-0.07452,-0.01824,-0.09404,-0.05874,-0.2528,0.20359,-0.03517,-0.01598,-0.14696,-0.03784,-0.20991,0.08721,-0.0015,0.0567,-0.08488,0.00467,-0.05597,0.098,-0.40978,0.06918,-0.08097,-0.28913,0.01279,0.09822,-0.73858,0.232,-0.18527,-0.53306,0.30234,0.08039,-0.7759,0.25294,-0.19665,-0.55207,0.29161,0.1617,-0.80172,0.21243,-0.15558,-0.58812,0.24953
0.02348,0.58293,-0.36292,0.03425,0.60698,-0.34981,0.0345,0.60606,-0.3379,0.0348,0.60614,-0.34263,0.01226,0.61639,-0.37349,0.01208,0.61419,-0.38706,0.01863,0.60022,-0.36717,0.054,0.61127,-0.2344,-0.07925,0.55806,-0.2868,0.04395,0.57918,-0.30643,0.01054,0.54411,-0.34737,0.12413,0.46046,-0.08973,-0.15866,0.49133,-0.14317,0.16904,0.24103,-0.05124,-0.1913,0.18577,-0.17616,0.20915,-0.0062,-0.03036,-0.19423,-0.03507,-0.1995,0.20838,-0.06127,-0.01795,-0.1768,-0.07914,-0.24051,0.1808,-0.08378,-0.04349,-0.1351,-0.06243,-0.25443,0.20494,-0.04414,-0.03843,-0.17897,-0.0416,-0.21193,0.08752,-0.00171,0.05624,-0.08514,0.00482,-0.05543,0.09485,-0.40955,0.06655,-0.08231,-0.28914,0.00714,0.09203,-0.73631,0.23345,-0.20451,-0.53277,0.29823,0.07338,-0.77398,0.25387,-0.2183,-0.55188,0.28757,0.14039,-0.7987,0.21674,-0.18224,-0.59233,0.24656
0.02049,0.57838,-0.36359,0.0319,0.60271,-0.35126,0.03209,0.60199,-0.33947,0.03247,0.6021,-0.34418,0.01061,0.6123,-0.37459,0.0105,0.61026,-0.38804,0.01712,0.59656,-0.36821,0.05206,0.60644,-0.23832,-0.07939,0.55444,-0.28867,0.04119,0.57421,-0.30806,0.00863,0.53976,-0.34835,0.12349,0.45596,-0.09642,-0.16101,0.48666,-0.14278,0.16983,0.23842,-0.05912,-0.20279,0.18281,-0.17533,0.21035,-0.00838,-0.04021,-0.21665,-0.03508,-0.20061,0.20941,-0.06485,-0.02919,-0.20107,-0.07896,-0.24111,0.18088,-0.08767,-0.05418,-0.15882,-0.06227,-0.25608,0.2057,-0.04687,-0.04812,-0.2015,-0.04166,-0.21314,0.08759,-0.00172,0.05361,-0.08515,0.00479,-0.05272,0.09206,-0.40891,0.05715,-0.08147,-0.29704,-0.0313,0.08422,-0.72569,0.23498,-0.2076,-0.52686,0.29423,0.06434,-0.76279,0.25512,-0.22274,-0.54363,0.2855,0.12202,-0.79796,0.21813,-0.2013,-0.58867,0.25695
0.02059,0.57773,-0.3708,0.03203,0.60206,-0.35813,0.03224,0.60135,-0.34655,0.03259,0.60149,-0.35119,0.01067,0.61162,-0.38144,0.01056,0.60966,-0.39483,0.01717,0.59598,-0.37492,0.05223,0.60519,-0.24419,-0.07905,0.55294,-0.29407,0.04148,0.57321,-0.31523,0.00884,0.53881,-0.35524,0.12422,0.45494,-0.09756,-0.16036,0.48455,-0.146,0.1803,0.23864,-0.05951,-0.20181,0.18155,-0.17948,0.2388,-0.00648,-0.04409,-0.2224,-0.0347,-0.21158,0.24267,-0.06209,-0.03276,-0.20997,-0.07828,-0.25132,0.2148,-0.08441,-0.05926,-0.16759,-0.06159,-0.26844,0.23491,-0.04461,-0.05276,-0.20787,-0.04134,-0.2245,0.08751,-0.00177,0.05354,-0.08501,0.0048,-0.05262,0.08909,-0.40332,0.05836,-0.07635,-0.29709,-0.03441,0.07031,-0.71083,0.25149,-0.19966,-0.52878,0.29309,0.04925,-0.74758,0.27614,-0.21448,-0.54638,0.28559,0.10947,-0.79264,0.24818,-0.19009,-0.59445,0.26143
0.02072,0.57801,-0.37524,0.03233,0.60249,-0.36133,0.03253,0.60173,-0.3499,0.03283,0.60187,-0.35446,0.01081,0.61201,-0.38466,0.0108,0.60994,-0.39811,0.01734,0.59627,-0.37814,0.05392,0.60546,-0.24481,-0.07878,0.5531,-0.29482,0.04157,0.57379,-0.31895,0.00899,0.53914,-0.35925,0.12539,0.45525,-0.09686,-0.16008,0.4829,-0.14732,0.19404,0.23907,-0.05772,-0.20447,0.17997,-0.18348,0.26024,-0.00215,-0.04591,-0.23188,-0.03453,-0.21738,0.2656,-0.05771,-0.0351,-0.21954,-0.07816,-0.2557,0.23969,-0.07981,-0.06212,-0.17989,-0.06116,-0.27282,0.25774,-0.0404,-0.05526,-0.21809,-0.04112,-0.23043,0.08642,-0.0015,0.05501,-0.08369,0.00441,-0.05399,0.08845,-0.39279,0.06489,-0.05729,-0.29618,-0.03581,0.05363,-0.70099,0.25321,-0.1941,-0.53371,0.28876,0.03167,-0.7377,0.27787,-0.20599,-0.55226,0.28395,0.10142,-0.78071,0.24844,-0.18752,-0.59907,0.2553
0.02048,0.57837,-0.37727,0.03235,0.60272,-0.36281,0.0326,0.60202,-0.35152,0.03285,0.60223,-0.35598,0.01066,0.61214,-0.38613,0.01073,0.61022,-0.39955,0.01722,0.59669,-0.3795,0.05451,0.60581,-0.24486,-0.07869,0.55325,-0.29447,0.04178,0.57412,-0.32079,0.00896,0.53928,-0.36099,0.126,0.45558,-0.09576,-0.15956,0.48213,-0.14722,0.1999,0.23949,-0.05846,-0.20734,0.17734,-0.18386,0.27481,-0.00036,-0.05795,-0.24253,-0.03379,-0.22156,0.28344,-0.05614,-0.04883,-0.23274,-0.07731,-0.25901,0.25606,-0.07878,-0.07596,-0.19647,-0.05981,-0.27737,0.27224,-0.03905,-0.06785,-0.23014,-0.04037,-0.23528,0.08589,-0.00102,0.05597,-0.08296,0.00379,-0.05491,0.08688,-0.38338,0.0688,-0.04289,-0.29666,-0.06613,0.04353,-0.68438,0.25645,-0.16978,-0.54224,0.24233,0.02124,-0.72024,0.2812,-0.18273,-0.56107,0.23608,0.09274,-0.76031,0.25093,-0.1488,-0.61834,0.20406
